timestamp,open,high,low,close,volume,symbol
1719244200,503.5,503.5799865722656,503.2900085449219,503.5799865722656,20033,VOO
1719244500,503.55999755859375,503.7300109863281,503.4549865722656,503.7300109863281,17027,VOO
1719244800,503.7300109863281,503.7780151367188,503.5199890136719,503.6911926269531,20506,VOO
1719245100,503.5899963378906,503.5899963378906,503.2900085449219,503.4299926757813,19010,VOO
1719245400,503.4400024414063,503.4753112792969,503.2000122070313,503.2721862792969,15806,VOO
1719245700,503.2699890136719,503.6799926757813,503.2699890136719,503.6700134277344,22406,VOO
1719246000,503.681396484375,503.681396484375,503.5,503.510009765625,16300,VOO
1719246300,503.55999755859375,503.614990234375,503.4400024414063,503.4849853515625,17984,VOO
1719246600,503.5299987792969,503.7027893066406,503.4800109863281,503.577392578125,18072,VOO
1719246900,503.55999755859375,503.7394104003906,503.4500122070313,503.5400085449219,22381,VOO
1719247200,503.5127868652344,503.5499877929688,503.1650085449219,503.2950134277344,22891,VOO
1719247500,503.2998962402344,503.3999938964844,503.1000061035156,503.2900085449219,23324,VOO
1719247800,503.2950134277344,503.2950134277344,502.9700012207031,502.989990234375,20383,VOO
1719248100,502.989990234375,503.1000061035156,502.5400085449219,502.7250061035156,49557,VOO
1719248400,502.6900024414063,502.9100036621094,502.6400146484375,502.7799987792969,16141,VOO
1719248700,502.7939147949219,502.7939147949219,501.8800048828125,502.0499877929688,90559,VOO
1719249000,502.010009765625,502.1449890136719,501.7099914550781,501.885009765625,24221,VOO
1719249300,501.8599853515625,502.25,501.80999755859375,502.0603942871094,24710,VOO
1719249600,502.0329895019531,502.2117919921875,501.7999877929688,501.8299865722656,26572,VOO
1719249900,501.7999877929688,502.2300109863281,501.7699890136719,501.9880065917969,28895,VOO
1719250200,501.9898986816406,501.9898986816406,501.3999938964844,501.4400024414063,32463,VOO
1719250500,501.489990234375,502.2200012207031,501.489990234375,502.2200012207031,41547,VOO
1719250800,502.0199890136719,502.0700073242188,501.8800048828125,501.8995056152344,18463,VOO
1719251100,501.8949890136719,502.0,501.75,501.8399963378906,20150,VOO
1719251400,501.8367004394531,501.8367004394531,501.5499877929688,501.7300109863281,18509,VOO
1719251700,501.75,502.1000061035156,501.6799926757813,501.6900024414063,31059,VOO
1719252000,501.6763000488281,501.7323913574219,501.3399963378906,501.510009765625,35967,VOO
1719252300,501.510009765625,501.6600036621094,501.4400024414063,501.6499938964844,41345,VOO
1719252600,501.5700988769531,501.6296997070313,501.3399963378906,501.3800048828125,72050,VOO
1719252900,501.3900146484375,501.5499877929688,501.2099914550781,501.5,42237,VOO
1719253200,501.5199890136719,501.6900024414063,501.3900146484375,501.4700012207031,24753,VOO
1719253500,501.4599914550781,501.5,501.2999877929688,501.4819946289063,20720,VOO
1719253800,501.4818115234375,501.4989929199219,501.2799987792969,501.2897033691406,20826,VOO
1719254100,501.25,501.7650146484375,501.239990234375,501.7449951171875,23527,VOO
1719254400,501.760009765625,501.8500061035156,501.639892578125,501.7300109863281,22356,VOO
1719254700,501.7200012207031,502.1499938964844,501.7099914550781,502.1000061035156,29043,VOO
1719255000,502.114990234375,502.2699890136719,501.9500122070313,502.010009765625,20024,VOO
1719255300,502.0199890136719,502.0498962402344,501.8074035644531,501.9400024414063,22850,VOO
1719255600,501.8500061035156,502.30999755859375,501.830810546875,502.0350036621094,23992,VOO
1719255900,502.0714111328125,502.30999755859375,502.0714111328125,502.2000122070313,30193,VOO
1719256200,502.25,502.2900085449219,502.0227966308594,502.0499877929688,18904,VOO
1719256500,502.0499877929688,502.05999755859375,501.7944946289063,501.8599853515625,42315,VOO
1719256800,501.8800048828125,501.9599914550781,501.7200012207031,501.8500061035156,22707,VOO
1719257100,501.864990234375,502.0799865722656,501.7999877929688,501.9299926757813,49293,VOO
1719257400,501.9054870605469,502.05999755859375,501.7749938964844,501.8999938964844,41818,VOO
1719257700,501.9493103027344,502.0899963378906,501.6600036621094,501.80999755859375,50011,VOO
1719258000,501.8500061035156,501.9400024414063,501.6700134277344,501.7699890136719,41111,VOO
1719258300,501.7999877929688,501.8399963378906,501.2099914550781,501.3599853515625,135147,VOO
1719258600,501.3900146484375,501.6300048828125,501.1499938964844,501.2950134277344,108215,VOO
1719258900,501.30999755859375,501.30999755859375,500.4500122070313,500.4599914550781,476163,VOO
1719259200,500.47,502.6267,500.08,500.46,0,VOO
1719259500,500.42,500.7,500.42,500.62,0,VOO
1719259800,500.65,500.65,500.45,500.6,0,VOO
1719260100,500.43,500.69,500.43,500.61,0,VOO
1719260400,500.6,500.6,500.361,500.42,0,VOO
1719260700,500.445,500.445,500.27,500.32,0,VOO
1719261000,500.325,500.43,500.2,500.42,0,VOO
1719261300,500.44,500.52,500.42,500.5,0,VOO
1719261600,500.54,500.54,500.46,500.5,0,VOO
1719261900,500.5,500.55,500.48,500.53,0,VOO
1719262200,500.52,500.55,500.445,500.5,0,VOO
1719262500,500.5,500.64,500.43,500.64,0,VOO
1719262800,500.56,500.765,500.49,500.765,0,VOO
1719263100,500.765,501.0,500.53,500.655,0,VOO
1719263400,500.56,501.0,500.56,501.0,0,VOO
1719263700,500.6,500.89,500.56,500.74,0,VOO
1719264000,500.65,500.74,500.56,500.65,0,VOO
1719264300,500.74,500.965,500.43,500.43,0,VOO
1719264600,500.965,502.09,500.55,501.26,0,VOO
1719264900,501.26,502.09,500.41,501.0,0,VOO
1719265200,501.59,501.59,500.38,500.8382,0,VOO
1719265500,500.38,500.85,500.38,500.84,0,VOO
1719265800,500.84,500.86,500.38,500.62,0,VOO
1719266100,500.5,500.86,500.4,500.84,0,VOO
1719266400,500.62,500.84,500.6,500.7407,0,VOO
1719266700,500.7,500.7092,500.605,500.66,0,VOO
1719267000,500.645,500.68,500.54,500.66,0,VOO
1719267300,500.65,500.73,500.63,500.685,0,VOO
1719267600,500.685,500.76,500.67,500.72,0,VOO
1719267900,500.7,500.73,500.66,500.7,0,VOO
1719268200,500.76,500.77,500.7,500.75,0,VOO
1719268500,500.73,500.77,500.725,500.74,0,VOO
1719268800,500.755,500.77,500.68,500.7,0,VOO
1719269100,500.69,500.74,500.67,500.72,0,VOO
1719269400,500.74,500.75,500.7,500.75,0,VOO
1719269700,500.73,500.76,500.685,500.7294,0,VOO
1719270000,500.7294,500.73,500.665,500.695,0,VOO
1719270300,500.695,500.7985,500.68,500.775,0,VOO
1719270600,500.77,500.78,500.725,500.77,0,VOO
1719270900,500.76,500.79,500.72,500.755,0,VOO
1719271200,500.755,500.84,500.755,500.84,0,VOO
1719271500,500.81,500.87,500.8,500.84,0,VOO
1719271800,500.86,500.87,500.81,500.85,0,VOO
1719272100,500.835,500.85,500.47,500.83,0,VOO
1719272400,500.81,500.825,500.735,500.805,0,VOO
1719272700,500.805,500.85,500.78,500.81,0,VOO
1719273000,500.815,500.9,500.81,500.9,0,VOO
1719273300,500.86,500.94,500.81,500.88,0,VOO
1719302400,496.98,501.32,491.96,500.41,0,VOO
1719302700,500.44,500.6,500.44,500.57,0,VOO
1719303000,500.65,500.71,500.6,500.65,0,VOO
1719303300,500.77,500.99,500.68,500.92,0,VOO
1719303600,500.99,501.13,500.97,501.13,0,VOO
1719303900,501.2,501.2,501.11,501.13,0,VOO
1719304200,501.19,501.32,501.16,501.32,0,VOO
1719304500,501.27,501.35,501.2,501.26,0,VOO
1719304800,501.2,501.28,501.16,501.16,0,VOO
1719305100,501.15,501.24,501.07,501.07,0,VOO
1719305400,501.13,501.23,501.07,501.23,0,VOO
1719305700,501.22,501.28,501.2,501.27,0,VOO
1719306000,501.27,501.43,501.27,501.4,0,VOO
1719306300,501.4,501.58,501.37,501.54,0,VOO
1719306600,501.43,501.49,501.3,501.32,0,VOO
1719306900,501.32,501.33,501.32,501.33,0,VOO
1719307200,501.36,501.5,501.36,501.5,0,VOO
1719307500,501.51,501.7,501.51,501.59,0,VOO
1719307800,501.59,501.77,501.59,501.77,0,VOO
1719308100,501.67,501.7,501.58,501.65,0,VOO
1719308400,501.62,501.64,501.55,501.63,0,VOO
1719308700,501.67,501.69,501.56,501.56,0,VOO
1719309000,501.61,501.62,501.6,501.61,0,VOO
1719309300,501.61,501.69,501.61,501.65,0,VOO
1719309600,501.65,501.79,501.6,501.6,0,VOO
1719309900,501.61,501.65,501.5,501.5,0,VOO
1719310200,501.61,501.64,501.57,501.6,0,VOO
1719310500,501.66,501.7,501.66,501.7,0,VOO
1719310800,501.71,501.71,501.57,501.57,0,VOO
1719311100,501.6,501.68,501.57,501.62,0,VOO
1719311400,501.62,501.62,501.56,501.6,0,VOO
1719311700,501.6,501.71,501.6,501.71,0,VOO
1719312000,501.61,501.64,501.51,501.51,0,VOO
1719312300,501.6,501.6,501.43,501.48,0,VOO
1719312600,501.43,501.6,501.43,501.6,0,VOO
1719312900,501.52,501.61,501.52,501.61,0,VOO
1719313200,501.7,501.7,501.52,501.58,0,VOO
1719313500,501.54,501.58,501.5,501.55,0,VOO
1719313800,501.57,501.67,501.57,501.67,0,VOO
1719314100,501.7,501.72,501.7,501.71,0,VOO
1719314400,501.81,501.81,501.46,501.46,0,VOO
1719314700,501.5,501.61,501.5,501.59,0,VOO
1719315000,501.719,501.719,501.57,501.6,0,VOO
1719315300,501.61,501.7,501.61,501.61,0,VOO
1719315600,501.57,501.62,501.25,501.3,0,VOO
1719315900,501.35,501.47,501.35,501.47,0,VOO
1719316200,501.47,501.539,501.47,501.53,0,VOO
1719316500,501.54,501.66,501.51,501.64,0,VOO
1719316800,501.64,501.87,500.42,501.675,0,VOO
1719317100,501.6894,501.84,501.68,501.79,0,VOO
1719317400,501.805,501.81,501.69,501.78,0,VOO
1719317700,501.76,501.78,501.69,501.72,0,VOO
1719318000,501.74,501.9,501.74,501.85,0,VOO
1719318300,501.84,501.86,501.74,501.8,0,VOO
1719318600,501.78,501.78,501.37,501.57,0,VOO
1719318900,501.58,501.67,501.58,501.6212,0,VOO
1719319200,501.63,501.64,501.31,501.33,0,VOO
1719319500,501.33,501.49,500.43,501.44,0,VOO
1719319800,501.39,501.53,501.35,501.395,0,VOO
1719320100,501.405,502.93,501.39,501.65,0,VOO
1719320400,501.67,501.675,501.555,501.675,0,VOO
1719320700,501.66,501.77,501.65,501.66,0,VOO
1719321000,501.705,501.88,501.645,501.83,0,VOO
1719322200,501.7099914550781,501.7749938964844,501.1700134277344,501.2900085449219,207430,VOO
1719322500,501.2099914550781,501.3493041992188,501.0700073242188,501.2200012207031,42078,VOO
1719322800,501.2699890136719,501.614990234375,501.1650085449219,501.4200134277344,35731,VOO
1719323100,501.3500061035156,501.5,501.2550048828125,501.3900146484375,28136,VOO
1719323400,501.3699951171875,501.5199890136719,501.1099853515625,501.1099853515625,44735,VOO
1719323700,501.1099853515625,501.1900024414063,500.8450012207031,500.9400024414063,41471,VOO
1719324000,500.9623107910156,501.60931396484375,500.9623107910156,501.60931396484375,33940,VOO
1719324300,501.5899963378906,501.6449890136719,501.4295959472656,501.5450134277344,25131,VOO
1719324600,501.5700073242188,501.8800048828125,501.5700073242188,501.7799987792969,24093,VOO
1719324900,501.8599853515625,501.88958740234375,501.3680114746094,501.4400024414063,32482,VOO
1719325200,501.5799865722656,501.7300109863281,501.4400024414063,501.6452026367188,31388,VOO
1719325500,501.66900634765625,501.760009765625,501.5700073242188,501.7000122070313,35178,VOO
1719325800,501.7200012207031,501.9599914550781,501.510009765625,501.6900024414063,28757,VOO
1719326100,501.6600036621094,501.7900085449219,501.5,501.6850891113281,23491,VOO
1719326400,501.7170104980469,501.81201171875,501.55950927734375,501.55999755859375,56213,VOO
1719326700,501.5299987792969,501.5899963378906,501.4299926757813,501.4797973632813,45288,VOO
1719327000,501.5499877929688,501.5899963378906,501.239990234375,501.3699951171875,63282,VOO
1719327300,501.3699951171875,501.5050048828125,501.2000122070313,501.4289855957031,42656,VOO
1719327600,501.4299926757813,501.6099853515625,501.30999755859375,501.5150146484375,80877,VOO
1719327900,501.5199890136719,501.6600036621094,501.2900085449219,501.3599853515625,48788,VOO
1719328200,501.3800048828125,501.8689880371094,501.3150939941406,501.8689880371094,32437,VOO
1719328500,501.8900146484375,502.1799926757813,501.8080139160156,502.0199890136719,110162,VOO
1719328800,502.0199890136719,502.1000061035156,501.7200012207031,501.8543090820313,57543,VOO
1719329100,501.8590087890625,501.8590087890625,501.6000061035156,501.7999877929688,34861,VOO
1719329400,501.8200073242188,502.0,501.7999877929688,501.989990234375,185222,VOO
1719329700,501.9800109863281,502.0,501.7699890136719,501.8299865722656,144465,VOO
1719330000,501.8200073242188,501.8699951171875,501.7000122070313,501.8599853515625,90886,VOO
1719330300,501.8699951171875,502.0299987792969,501.7799987792969,501.8500061035156,233179,VOO
1719330600,501.8299865722656,502.1199951171875,501.7900085449219,502.0899963378906,193082,VOO
1719330900,502.0950012207031,502.1449890136719,501.989990234375,502.05999755859375,823623,VOO
1719331200,502.0400085449219,502.0499877929688,501.80999755859375,501.8699951171875,20170,VOO
1719331500,501.8550109863281,501.9800109863281,501.7999877929688,501.8599853515625,29849,VOO
1719331800,501.7999877929688,501.8699951171875,501.6499938964844,501.6799926757813,18701,VOO
1719332100,501.7000122070313,501.7149963378906,501.3800048828125,501.5499877929688,63208,VOO
1719332400,501.5563049316406,501.5700073242188,501.2999877929688,501.3399963378906,51167,VOO
1719332700,501.3299865722656,501.5799865722656,501.3299865722656,501.3999938964844,31584,VOO
1719333000,501.3599853515625,501.3599853515625,500.8999938964844,500.8999938964844,76922,VOO
1719333300,500.8800048828125,501.1700134277344,500.8410034179688,501.1600036621094,53667,VOO
1719333600,501.1099853515625,501.1900024414063,500.7510070800781,500.8900146484375,80093,VOO
1719333900,500.8599853515625,500.8699951171875,500.3900146484375,500.8699951171875,64124,VOO
1719334200,500.8500061035156,500.9700012207031,500.5199890136719,500.55999755859375,115158,VOO
1719334500,500.5499877929688,500.75,500.4299926757813,500.7449951171875,138146,VOO
1719334800,500.7300109863281,500.7300109863281,500.3200073242188,500.4400024414063,147255,VOO
1719335100,500.4400024414063,500.8598937988281,500.3299865722656,500.7999877929688,156964,VOO
1719335400,500.8399963378906,501.1400146484375,500.7950134277344,501.1300048828125,27550,VOO
1719335700,501.1199951171875,501.1199951171875,500.8900146484375,501.0549926757813,770383,VOO
1719336000,501.0400085449219,501.1900024414063,501.0199890136719,501.0700073242188,32277,VOO
1719336300,501.1000061035156,501.4299926757813,501.0899963378906,501.4299926757813,25709,VOO
1719336600,501.4100036621094,501.4599914550781,501.2300109863281,501.3198852539063,29800,VOO
1719336900,501.2900085449219,501.4800109863281,501.2099914550781,501.35980224609375,25100,VOO
1719337200,501.3599853515625,501.6199951171875,501.3599853515625,501.5899963378906,41485,VOO
1719337500,501.5899963378906,501.7200012207031,501.5549926757813,501.6708068847656,25699,VOO
1719337800,501.7099914550781,501.8500061035156,501.5600891113281,501.7000122070313,29527,VOO
1719338100,501.75,501.7900085449219,501.6499938964844,501.7298889160156,20514,VOO
1719338400,501.6799926757813,501.7672119140625,501.5799865722656,501.6600036621094,25397,VOO
1719338700,501.7000122070313,501.864990234375,501.5899963378906,501.8450012207031,21113,VOO
1719339000,501.8699951171875,502.1470947265625,501.8500061035156,501.8507995605469,24292,VOO
1719339300,501.8800048828125,502.0098876953125,501.8349914550781,501.9898986816406,26968,VOO
1719339600,501.989990234375,502.0350036621094,501.8320007324219,502.0350036621094,20941,VOO
1719339900,502.0199890136719,502.510009765625,502.0,502.5,24183,VOO
1719340200,502.5,502.5050048828125,502.1700134277344,502.1799926757813,21186,VOO
1719340500,502.1799926757813,502.1950073242188,502.010009765625,502.110107421875,20236,VOO
1719340800,502.1700134277344,502.3450012207031,502.1300048828125,502.2699890136719,12638,VOO
1719341100,502.2744140625,502.3200073242188,501.5799865722656,501.8599853515625,38285,VOO
1719341400,501.8599853515625,502.0299987792969,501.8599853515625,501.8999938964844,22743,VOO
1719341700,501.9200134277344,502.125,501.8171081542969,502.125,46983,VOO
1719342000,502.1199951171875,502.1449890136719,501.9599914550781,502.0899963378906,25131,VOO
1719342300,502.0903930664063,502.25,502.0903930664063,502.1400146484375,32082,VOO
1719342600,502.1099853515625,502.1900024414063,501.9800109863281,502.1199951171875,25133,VOO
1719342900,502.1400146484375,502.4100036621094,502.1400146484375,502.25,34095,VOO
1719343200,502.2799987792969,502.510009765625,502.260009765625,502.5054931640625,29444,VOO
1719343500,502.5,502.7699890136719,502.3301086425781,502.7699890136719,83308,VOO
1719343800,502.760009765625,502.760009765625,502.3250122070313,502.4599914550781,39248,VOO
1719344100,502.4400024414063,502.510009765625,502.2699890136719,502.4049987792969,36012,VOO
1719344400,502.30999755859375,502.4700012207031,502.1400146484375,502.2019958496094,54766,VOO
1719344700,502.2000122070313,502.2999877929688,502.0899963378906,502.1099853515625,73214,VOO
1719345000,502.1099853515625,502.2900085449219,501.8900146484375,502.2650146484375,83213,VOO
1719345300,502.2699890136719,502.8299865722656,502.1000061035156,502.4599914550781,275649,VOO
1719345600,502.45,502.51,502.145,502.23,0,VOO
1719345900,502.235,502.51,502.22,502.37,0,VOO
1719346200,502.34,502.43,502.16,502.315,0,VOO
1719346500,502.51,502.51,502.21,502.33,0,VOO
1719346800,502.33,502.39,502.325,502.39,0,VOO
1719347100,502.39,502.39,502.32,502.32,0,VOO
1719347400,502.31,502.37,502.28,502.295,0,VOO
1719347700,502.33,502.42,502.295,502.37,0,VOO
1719348000,502.41,502.45,502.39,502.41,0,VOO
1719348300,502.39,502.41,502.35,502.39,0,VOO
1719348600,502.36,502.43,502.36,502.42,0,VOO
1719348900,502.42,502.48,502.39,502.465,0,VOO
1719349200,502.48,502.5,502.0,502.42,0,VOO
1719349500,502.5,502.8,502.25,502.525,0,VOO
1719349800,502.5583,502.8,502.25,502.52,0,VOO
1719350100,502.6,502.8,502.25,502.525,0,VOO
1719350400,502.8,502.8,502.25,502.5,0,VOO
1719350700,502.5996,502.6,502.2555,502.44,0,VOO
1719351000,502.44,502.88,502.0,502.0,0,VOO
1719351300,502.44,502.88,502.0,502.88,0,VOO
1719351600,502.44,502.88,502.0,502.4,0,VOO
1719351900,502.4,502.8,502.0,502.4,0,VOO
1719352200,502.4,502.8,502.0,502.4,0,VOO
1719352500,502.4,502.8,502.0,502.4,0,VOO
1719352800,502.46,502.46,502.3,502.4,0,VOO
1719353100,502.47,502.58,502.39,502.51,0,VOO
1719353400,502.52,502.6,502.51,502.57,0,VOO
1719353700,502.5015,502.63,502.5015,502.63,0,VOO
1719354000,502.63,502.6996,502.57,502.63,0,VOO
1719354300,502.635,502.65,502.59,502.59,0,VOO
1719354600,502.62,502.62,502.445,502.45,0,VOO
1719354900,502.44,502.5,502.36,502.44,0,VOO
1719355200,502.44,502.54,502.41,502.5,0,VOO
1719355500,502.5,502.5396,502.46,502.52,0,VOO
1719355800,502.5,502.57,502.49,502.54,0,VOO
1719356100,502.53,502.5696,502.525,502.53,0,VOO
1719356400,502.55,502.57,502.51,502.54,0,VOO
1719356700,502.55,502.55,502.44,502.49,0,VOO
1719357000,502.51,502.535,502.48,502.53,0,VOO
1719357300,502.51,502.57,502.47,502.54,0,VOO
1719357600,502.5,502.5,502.41,502.48,0,VOO
1719357900,502.455,502.5396,502.4,502.485,0,VOO
1719358200,502.485,502.53,502.43,502.44,0,VOO
1719358500,502.465,502.48,502.43,502.43,0,VOO
1719358800,502.43,502.48,502.39,502.48,0,VOO
1719359100,502.47,502.47,502.34,502.43,0,VOO
1719359400,502.42,502.42,502.32,502.32,0,VOO
1719359700,502.3309,502.43,502.3309,502.38,0,VOO
1719388800,503.92,504.05,503.82,504.05,0,VOO
1719389100,503.9,503.99,503.9,503.9,0,VOO
1719389400,503.88,503.91,503.86,503.91,0,VOO
1719389700,503.91,503.91,503.76,503.76,0,VOO
1719390000,503.74,503.85,503.71,503.71,0,VOO
1719390300,503.7,503.76,503.65,503.68,0,VOO
1719390600,503.73,503.87,503.73,503.87,0,VOO
1719390900,503.75,503.82,503.74,503.74,0,VOO
1719391200,503.74,504.05,503.74,504.05,0,VOO
1719391500,504.0,504.0,503.95,503.95,0,VOO
1719391800,503.9,503.92,503.78,503.92,0,VOO
1719392100,503.92,503.92,503.73,503.82,0,VOO
1719392400,503.82,503.82,503.68,503.68,0,VOO
1719392700,503.72,503.85,503.7,503.7,0,VOO
1719393000,503.7,503.7,503.6,503.6,0,VOO
1719393300,503.61,503.73,503.61,503.69,0,VOO
1719393600,503.68,503.85,503.68,503.69,0,VOO
1719393900,503.69,503.73,503.63,503.73,0,VOO
1719394200,503.73,503.73,503.58,503.66,0,VOO
1719394500,503.66,503.66,503.52,503.57,0,VOO
1719394800,503.59,503.59,503.45,503.45,0,VOO
1719395100,503.44,503.47,503.32,503.47,0,VOO
1719395400,503.4,503.42,503.4,503.42,0,VOO
1719395700,503.36,503.37,503.2,503.3,0,VOO
1719396000,503.22,503.25,503.16,503.24,0,VOO
1719396300,503.24,503.33,503.24,503.24,0,VOO
1719396600,503.24,503.27,503.04,503.04,0,VOO
1719396900,503.03,503.08,502.91,503.0,0,VOO
1719397200,502.94,502.99,502.89,502.95,0,VOO
1719397500,502.94,502.94,502.8,502.84,0,VOO
1719397800,502.87,502.95,502.83,502.92,0,VOO
1719398100,502.99,502.99,502.8,502.87,0,VOO
1719398400,502.87,502.98,502.8,502.98,0,VOO
1719398700,502.88,502.91,502.88,502.91,0,VOO
1719399000,502.97,502.97,502.77,502.77,0,VOO
1719399300,502.8,502.9,502.74,502.75,0,VOO
1719399600,502.79,502.84,502.69,502.71,0,VOO
1719399900,502.68,502.68,502.5,502.58,0,VOO
1719400200,502.58,502.72,502.57,502.72,0,VOO
1719400500,502.74,502.74,502.6,502.6,0,VOO
1719400800,502.65,502.71,502.57,502.57,0,VOO
1719401100,502.57,502.57,502.38,502.5,0,VOO
1719401400,502.4,502.45,502.3,502.38,0,VOO
1719401700,502.46,502.53,502.45,502.45,0,VOO
1719402000,502.45,502.45,502.38,502.38,0,VOO
1719402300,502.43,502.46,502.42,502.46,0,VOO
1719402600,502.47,502.47,502.42,502.43,0,VOO
1719402900,502.47,502.63,502.47,502.63,0,VOO
1719403200,503.873,504.07,502.315,502.93,0,VOO
1719403500,502.63,502.63,502.455,502.5393,0,VOO
1719403800,502.58,502.58,502.28,502.33,0,VOO
1719404100,502.29,502.447,502.2,502.351,0,VOO
1719404400,502.31,502.42,502.27,502.385,0,VOO
1719404700,502.37,502.38,502.06,502.1281,0,VOO
1719405000,502.11,502.14,502.0,502.025,0,VOO
1719405300,502.01,502.04,501.65,501.71,0,VOO
1719405600,501.7,501.93,501.595,501.8993,0,VOO
1719405900,501.845,502.51,501.66,501.66,0,VOO
1719406200,501.675,501.82,501.585,501.69,0,VOO
1719406500,501.655,501.72,501.48,501.575,0,VOO
1719406800,501.55,501.55,501.28,501.375,0,VOO
1719407100,501.41,501.41,501.08,501.14,0,VOO
1719407400,501.15,502.255,501.105,501.36,0,VOO
1719408600,501.4700012207031,501.510009765625,500.9999084472656,501.4299926757813,292630,VOO
1719408900,501.2200012207031,501.6400146484375,501.1900024414063,501.25,187510,VOO
1719409200,501.2999877929688,501.5570068359375,501.2007141113281,501.3200073242188,38287,VOO
1719409500,501.3800048828125,501.7900085449219,501.35009765625,501.7900085449219,26704,VOO
1719409800,501.7999877929688,502.0899963378906,501.760009765625,501.860107421875,39081,VOO
1719410100,501.8599853515625,501.9599914550781,501.55999755859375,501.8399963378906,32781,VOO
1719410400,501.7999877929688,502.1499938964844,501.6300048828125,502.1499938964844,37559,VOO
1719410700,502.0899963378906,502.30999755859375,501.9800109863281,502.1099853515625,31853,VOO
1719411000,502.125,502.189208984375,501.9700012207031,502.189208984375,26972,VOO
1719411300,502.260009765625,502.260009765625,502.1400146484375,502.2300109863281,27816,VOO
1719411600,502.1700134277344,502.4500122070313,502.0400085449219,502.33990478515625,59884,VOO
1719411900,502.2099914550781,502.2099914550781,501.4299926757813,501.5199890136719,46304,VOO
1719412200,501.54010009765625,501.9498901367188,501.54010009765625,501.7999877929688,21928,VOO
1719412500,501.8200073242188,501.8900146484375,501.5199890136719,501.6199951171875,23942,VOO
1719412800,501.68109130859375,501.8799133300781,501.510009765625,501.80999755859375,18597,VOO
1719413100,501.7999877929688,502.1099853515625,501.7850036621094,502.0199890136719,26450,VOO
1719413400,502.05999755859375,502.1600036621094,501.80999755859375,502.0750122070313,28489,VOO
1719413700,502.1850891113281,502.260009765625,501.8800048828125,501.8999938964844,27674,VOO
1719414000,501.9100036621094,502.0799865722656,501.6213989257813,501.7950134277344,24104,VOO
1719414300,501.7999877929688,501.9498901367188,501.4299926757813,501.4299926757813,16169,VOO
1719414600,501.4700012207031,501.4844055175781,500.8900146484375,501.1300048828125,94234,VOO
1719414900,501.1000061035156,501.6199951171875,501.1000061035156,501.60009765625,31668,VOO
1719415200,501.7900085449219,502.0,501.681396484375,501.9289855957031,15480,VOO
1719415500,501.8800048828125,501.9400024414063,501.643310546875,501.6799926757813,27786,VOO
1719415800,501.625,501.6900024414063,501.4500122070313,501.5700073242188,18357,VOO
1719416100,501.5,501.8399963378906,501.5,501.8294067382813,24372,VOO
1719416400,501.75,502.0050048828125,501.6300048828125,502.0050048828125,31490,VOO
1719416700,501.985595703125,502.2999877929688,501.9700012207031,502.2999877929688,13374,VOO
1719417000,502.3340148925781,503.0,502.3200073242188,503.0,38762,VOO
1719417300,503.0499877929688,503.0499877929688,502.7099914550781,502.9450073242188,19449,VOO
1719417600,502.8599853515625,502.8599853515625,502.7099914550781,502.75,19711,VOO
1719417900,502.75,502.9299011230469,502.6199951171875,502.8198852539063,16787,VOO
1719418200,502.8399963378906,502.8800048828125,502.6099853515625,502.760009765625,38271,VOO
1719418500,502.7699890136719,502.7999877929688,502.6499938964844,502.7999877929688,22165,VOO
1719418800,502.7900085449219,502.8399963378906,502.5799865722656,502.625,15184,VOO
1719419100,502.6299133300781,503.0499877929688,502.5899963378906,502.8121948242188,24242,VOO
1719419400,502.739990234375,502.8699951171875,502.6900024414063,502.8599853515625,20305,VOO
1719419700,502.8999938964844,502.93499755859375,502.4249877929688,502.5199890136719,19363,VOO
1719420000,502.5400085449219,502.6799926757813,502.3200073242188,502.3396911621094,15926,VOO
1719420300,502.3500061035156,502.4500122070313,501.989990234375,502.0650024414063,17851,VOO
1719420600,502.0899963378906,502.2200012207031,502.0899963378906,502.2200012207031,22462,VOO
1719420900,502.3580017089844,502.43560791015625,502.25,502.3699951171875,14114,VOO
1719421200,502.3599853515625,502.4200134277344,502.1900024414063,502.3299865722656,18333,VOO
1719421500,502.2699890136719,502.3699951171875,502.0499877929688,502.1900024414063,10089,VOO
1719421800,502.3049926757813,502.6050109863281,502.2900085449219,502.6050109863281,11855,VOO
1719422100,502.5700073242188,502.5700073242188,501.9400024414063,501.9500122070313,21288,VOO
1719422400,502.0400085449219,502.1700134277344,501.75,501.9500122070313,12712,VOO
1719422700,502.0400085449219,502.1000061035156,501.9049987792969,502.0101013183594,17861,VOO
1719423000,502.2300109863281,502.27978515625,502.1000061035156,502.214111328125,16997,VOO
1719423300,502.2799987792969,502.2900085449219,501.9949951171875,502.2900085449219,28117,VOO
1719423600,502.25,502.2799987792969,502.0450134277344,502.2699890136719,15969,VOO
1719423900,502.2897033691406,502.2999877929688,502.114990234375,502.1650085449219,25211,VOO
1719424200,502.2200012207031,502.2300109863281,502.0899963378906,502.2080078125,28431,VOO
1719424500,502.2049865722656,502.5799865722656,502.1950073242188,502.5374145507813,14373,VOO
1719424800,502.5199890136719,502.5199890136719,502.1900024414063,502.3287048339844,26446,VOO
1719425100,502.2799987792969,502.4100036621094,502.1878051757813,502.3999938964844,20354,VOO
1719425400,502.4500122070313,502.4500122070313,502.2149963378906,502.3500061035156,36951,VOO
